city_name,batch,treatment_year,year,treated,post,is_pilot
运城市,2,2014,2019,1,1,1
运城市,2,2014,2020,1,1,1
运城市,2,2014,2021,1,1,1
运城市,2,2014,2022,1,1,1
运城市,2,2014,2023,1,1,1
赤峰市,2,2014,2008,0,0,1
赤峰市,2,2014,2009,0,0,1
赤峰市,2,2014,2010,0,0,1
赤峰市,2,2014,2011,0,0,1
赤峰市,2,2014,2012,0,0,1
赤峰市,2,2014,2013,0,0,1
赤峰市,2,2014,2014,1,1,1
赤峰市,2,2014,2015,1,1,1
赤峰市,2,2014,2016,1,1,1
赤峰市,2,2014,2017,1,1,1
赤峰市,2,2014,2018,1,1,1
赤峰市,2,2014,2019,1,1,1
赤峰市,2,2014,2020,1,1,1
赤峰市,2,2014,2021,1,1,1
赤峰市,2,2014,2022,1,1,1
赤峰市,2,2014,2023,1,1,1
通辽市,2,2014,2008,0,0,1
通辽市,2,2014,2009,0,0,1
通辽市,2,2014,2010,0,0,1
通辽市,2,2014,2011,0,0,1
通辽市,2,2014,2012,0,0,1
通辽市,2,2014,2013,0,0,1
通辽市,2,2014,2014,1,1,1
通辽市,2,2014,2015,1,1,1
通辽市,2,2014,2016,1,1,1
通辽市,2,2014,2017,1,1,1
通辽市,2,2014,2018,1,1,1
通辽市,2,2014,2019,1,1,1
通辽市,2,2014,2020,1,1,1
通辽市,2,2014,2021,1,1,1
通辽市,2,2014,2022,1,1,1
通辽市,2,2014,2023,1,1,1
乌海市,2,2014,2008,0,0,1
乌海市,2,2014,2009,0,0,1
乌海市,2,2014,2010,0,0,1
乌海市,2,2014,2011,0,0,1
乌海市,2,2014,2012,0,0,1
乌海市,2,2014,2013,0,0,1
乌海市,2,2014,2014,1,1,1
乌海市,2,2014,2015,1,1,1
乌海市,2,2014,2016,1,1,1
乌海市,2,2014,2017,1,1,1
乌海市,2,2014,2018,1,1,1
乌海市,2,2014,2019,1,1,1
乌海市,2,2014,2020,1,1,1
乌海市,2,2014,2021,1,1,1
乌海市,2,2014,2022,1,1,1
乌海市,2,2014,2023,1,1,1
本溪市,2,2014,2008,0,0,1
本溪市,2,2014,2009,0,0,1
本溪市,2,2014,2010,0,0,1
本溪市,2,2014,2011,0,0,1
本溪市,2,2014,2012,0,0,1
本溪市,2,2014,2013,0,0,1
本溪市,2,2014,2014,1,1,1
本溪市,2,2014,2015,1,1,1
本溪市,2,2014,2016,1,1,1
本溪市,2,2014,2017,1,1,1
本溪市,2,2014,2018,1,1,1
本溪市,2,2014,2019,1,1,1
本溪市,2,2014,2020,1,1,1
本溪市,2,2014,2021,1,1,1
本溪市,2,2014,2022,1,1,1
本溪市,2,2014,2023,1,1,1
抚顺市,2,2014,2008,0,0,1
抚顺市,2,2014,2009,0,0,1
抚顺市,2,2014,2010,0,0,1
抚顺市,2,2014,2011,0,0,1
抚顺市,2,2014,2012,0,0,1
抚顺市,2,2014,2013,0,0,1
抚顺市,2,2014,2014,1,1,1
抚顺市,2,2014,2015,1,1,1
抚顺市,2,2014,2016,1,1,1
抚顺市,2,2014,2017,1,1,1
抚顺市,2,2014,2018,1,1,1
抚顺市,2,2014,2019,1,1,1
抚顺市,2,2014,2020,1,1,1
抚顺市,2,2014,2021,1,1,1
抚顺市,2,2014,2022,1,1,1
抚顺市,2,2014,2023,1,1,1
盘锦市,2,2014,2008,0,0,1
盘锦市,2,2014,2009,0,0,1
盘锦市,2,2014,2010,0,0,1
盘锦市,2,2014,2011,0,0,1
盘锦市,2,2014,2012,0,0,1
盘锦市,2,2014,2013,0,0,1
盘锦市,2,2014,2014,1,1,1
盘锦市,2,2014,2015,1,1,1
盘锦市,2,2014,2016,1,1,1
盘锦市,2,2014,2017,1,1,1
盘锦市,2,2014,2018,1,1,1
盘锦市,2,2014,2019,1,1,1
盘锦市,2,2014,2020,1,1,1
盘锦市,2,2014,2021,1,1,1
盘锦市,2,2014,2022,1,1,1
盘锦市,2,2014,2023,1,1,1
辽阳市,2,2014,2008,0,0,1
辽阳市,2,2014,2009,0,0,1
辽阳市,2,2014,2010,0,0,1
辽阳市,2,2014,2011,0,0,1
辽阳市,2,2014,2012,0,0,1
辽阳市,2,2014,2013,0,0,1
辽阳市,2,2014,2014,1,1,1
辽阳市,2,2014,2015,1,1,1
辽阳市,2,2014,2016,1,1,1
辽阳市,2,2014,2017,1,1,1
辽阳市,2,2014,2018,1,1,1
辽阳市,2,2014,2019,1,1,1
辽阳市,2,2014,2020,1,1,1
辽阳市,2,2014,2021,1,1,1
辽阳市,2,2014,2022,1,1,1
辽阳市,2,2014,2023,1,1,1
延边朝鲜族自治州,2,2014,2008,0,0,1
延边朝鲜族自治州,2,2014,2009,0,0,1
延边朝鲜族自治州,2,2014,2010,0,0,1
延边朝鲜族自治州,2,2014,2011,0,0,1
延边朝鲜族自治州,2,2014,2012,0,0,1
延边朝鲜族自治州,2,2014,2013,0,0,1
延边朝鲜族自治州,2,2014,2014,1,1,1
延边朝鲜族自治州,2,2014,2015,1,1,1
延边朝鲜族自治州,2,2014,2016,1,1,1
延边朝鲜族自治州,2,2014,2017,1,1,1
延边朝鲜族自治州,2,2014,2018,1,1,1
延边朝鲜族自治州,2,2014,2019,1,1,1
延边朝鲜族自治州,2,2014,2020,1,1,1
延边朝鲜族自治州,2,2014,2021,1,1,1
延边朝鲜族自治州,2,2014,2022,1,1,1
延边朝鲜族自治州,2,2014,2023,1,1,1
通化市,2,2014,2008,0,0,1
通化市,2,2014,2009,0,0,1
通化市,2,2014,2010,0,0,1
通化市,2,2014,2011,0,0,1
通化市,2,2014,2012,0,0,1
通化市,2,2014,2013,0,0,1
通化市,2,2014,2014,1,1,1
通化市,2,2014,2015,1,1,1
通化市,2,2014,2016,1,1,1
通化市,2,2014,2017,1,1,1
通化市,2,2014,2018,1,1,1
通化市,2,2014,2019,1,1,1
通化市,2,2014,2020,1,1,1
通化市,2,2014,2021,1,1,1
通化市,2,2014,2022,1,1,1
通化市,2,2014,2023,1,1,1
辽源市,2,2014,2008,0,0,1
辽源市,2,2014,2009,0,0,1
辽源市,2,2014,2010,0,0,1
辽源市,2,2014,2011,0,0,1
辽源市,2,2014,2012,0,0,1
辽源市,2,2014,2013,0,0,1
辽源市,2,2014,2014,1,1,1
辽源市,2,2014,2015,1,1,1
辽源市,2,2014,2016,1,1,1
辽源市,2,2014,2017,1,1,1
辽源市,2,2014,2018,1,1,1
辽源市,2,2014,2019,1,1,1
辽源市,2,2014,2020,1,1,1
辽源市,2,2014,2021,1,1,1
辽源市,2,2014,2022,1,1,1
辽源市,2,2014,2023,1,1,1
牡丹江市,2,2014,2008,0,0,1
牡丹江市,2,2014,2009,0,0,1
牡丹江市,2,2014,2010,0,0,1
牡丹江市,2,2014,2011,0,0,1
牡丹江市,2,2014,2012,0,0,1
牡丹江市,2,2014,2013,0,0,1
牡丹江市,2,2014,2014,1,1,1
牡丹江市,2,2014,2015,1,1,1
牡丹江市,2,2014,2016,1,1,1
牡丹江市,2,2014,2017,1,1,1
牡丹江市,2,2014,2018,1,1,1
牡丹江市,2,2014,2019,1,1,1
牡丹江市,2,2014,2020,1,1,1
牡丹江市,2,2014,2021,1,1,1
牡丹江市,2,2014,2022,1,1,1
牡丹江市,2,2014,2023,1,1,1
佳木斯市,2,2014,2008,0,0,1
佳木斯市,2,2014,2009,0,0,1
佳木斯市,2,2014,2010,0,0,1
佳木斯市,2,2014,2011,0,0,1
佳木斯市,2,2014,2012,0,0,1
佳木斯市,2,2014,2013,0,0,1
佳木斯市,2,2014,2014,1,1,1
佳木斯市,2,2014,2015,1,1,1
佳木斯市,2,2014,2016,1,1,1
佳木斯市,2,2014,2017,1,1,1
佳木斯市,2,2014,2018,1,1,1
佳木斯市,2,2014,2019,1,1,1
佳木斯市,2,2014,2020,1,1,1
佳木斯市,2,2014,2021,1,1,1
佳木斯市,2,2014,2022,1,1,1
佳木斯市,2,2014,2023,1,1,1
鸡西市,2,2014,2008,0,0,1
鸡西市,2,2014,2009,0,0,1
鸡西市,2,2014,2010,0,0,1
鸡西市,2,2014,2011,0,0,1
鸡西市,2,2014,2012,0,0,1
鸡西市,2,2014,2013,0,0,1
鸡西市,2,2014,2014,1,1,1
鸡西市,2,2014,2015,1,1,1
鸡西市,2,2014,2016,1,1,1
鸡西市,2,2014,2017,1,1,1
鸡西市,2,2014,2018,1,1,1
鸡西市,2,2014,2019,1,1,1
鸡西市,2,2014,2020,1,1,1
鸡西市,2,2014,2021,1,1,1
鸡西市,2,2014,2022,1,1,1
鸡西市,2,2014,2023,1,1,1
苏州市,2,2014,2008,0,0,1
苏州市,2,2014,2009,0,0,1
苏州市,2,2014,2010,0,0,1
苏州市,2,2014,2011,0,0,1
苏州市,2,2014,2012,0,0,1
苏州市,2,2014,2013,0,0,1
苏州市,2,2014,2014,1,1,1
苏州市,2,2014,2015,1,1,1
苏州市,2,2014,2016,1,1,1
苏州市,2,2014,2017,1,1,1
苏州市,2,2014,2018,1,1,1
苏州市,2,2014,2019,1,1,1
苏州市,2,2014,2020,1,1,1
苏州市,2,2014,2021,1,1,1
苏州市,2,2014,2022,1,1,1
苏州市,2,2014,2023,1,1,1
徐州市,2,2014,2008,0,0,1
徐州市,2,2014,2009,0,0,1
徐州市,2,2014,2010,0,0,1
徐州市,2,2014,2011,0,0,1
徐州市,2,2014,2012,0,0,1
徐州市,2,2014,2013,0,0,1
徐州市,2,2014,2014,1,1,1
徐州市,2,2014,2015,1,1,1
徐州市,2,2014,2016,1,1,1
徐州市,2,2014,2017,1,1,1
徐州市,2,2014,2018,1,1,1
徐州市,2,2014,2019,1,1,1
徐州市,2,2014,2020,1,1,1
徐州市,2,2014,2021,1,1,1
徐州市,2,2014,2022,1,1,1
徐州市,2,2014,2023,1,1,1
连云港市,2,2014,2008,0,0,1
连云港市,2,2014,2009,0,0,1
连云港市,2,2014,2010,0,0,1
连云港市,2,2014,2011,0,0,1
连云港市,2,2014,2012,0,0,1
连云港市,2,2014,2013,0,0,1
连云港市,2,2014,2014,1,1,1
连云港市,2,2014,2015,1,1,1
连云港市,2,2014,2016,1,1,1
连云港市,2,2014,2017,1,1,1
连云港市,2,2014,2018,1,1,1
连云港市,2,2014,2019,1,1,1
连云港市,2,2014,2020,1,1,1
连云港市,2,2014,2021,1,1,1
连云港市,2,2014,2022,1,1,1
连云港市,2,2014,2023,1,1,1
淮安市,2,2014,2008,0,0,1
淮安市,2,2014,2009,0,0,1
淮安市,2,2014,2010,0,0,1
淮安市,2,2014,2011,0,0,1
淮安市,2,2014,2012,0,0,1
淮安市,2,2014,2013,0,0,1
淮安市,2,2014,2014,1,1,1
淮安市,2,2014,2015,1,1,1
淮安市,2,2014,2016,1,1,1
淮安市,2,2014,2017,1,1,1
淮安市,2,2014,2018,1,1,1
淮安市,2,2014,2019,1,1,1
淮安市,2,2014,2020,1,1,1
淮安市,2,2014,2021,1,1,1
淮安市,2,2014,2022,1,1,1
淮安市,2,2014,2023,1,1,1
盐城市,2,2014,2008,0,0,1
盐城市,2,2014,2009,0,0,1
盐城市,2,2014,2010,0,0,1
盐城市,2,2014,2011,0,0,1
盐城市,2,2014,2012,0,0,1
盐城市,2,2014,2013,0,0,1
盐城市,2,2014,2014,1,1,1
盐城市,2,2014,2015,1,1,1
盐城市,2,2014,2016,1,1,1
盐城市,2,2014,2017,1,1,1
盐城市,2,2014,2018,1,1,1
盐城市,2,2014,2019,1,1,1
盐城市,2,2014,2020,1,1,1
盐城市,2,2014,2021,1,1,1
盐城市,2,2014,2022,1,1,1
盐城市,2,2014,2023,1,1,1
泰州市,2,2014,2008,0,0,1
泰州市,2,2014,2009,0,0,1
泰州市,2,2014,2010,0,0,1
泰州市,2,2014,2011,0,0,1
泰州市,2,2014,2012,0,0,1
泰州市,2,2014,2013,0,0,1
泰州市,2,2014,2014,1,1,1
泰州市,2,2014,2015,1,1,1
泰州市,2,2014,2016,1,1,1
泰州市,2,2014,2017,1,1,1
泰州市,2,2014,2018,1,1,1
泰州市,2,2014,2019,1,1,1
泰州市,2,2014,2020,1,1,1
泰州市,2,2014,2021,1,1,1
泰州市,2,2014,2022,1,1,1
泰州市,2,2014,2023,1,1,1
宿迁市,2,2014,2008,0,0,1
宿迁市,2,2014,2009,0,0,1
宿迁市,2,2014,2010,0,0,1
宿迁市,2,2014,2011,0,0,1
宿迁市,2,2014,2012,0,0,1
宿迁市,2,2014,2013,0,0,1
宿迁市,2,2014,2014,1,1,1
宿迁市,2,2014,2015,1,1,1
宿迁市,2,2014,2016,1,1,1
宿迁市,2,2014,2017,1,1,1
宿迁市,2,2014,2018,1,1,1
宿迁市,2,2014,2019,1,1,1
宿迁市,2,2014,2020,1,1,1
宿迁市,2,2014,2021,1,1,1
宿迁市,2,2014,2022,1,1,1
宿迁市,2,2014,2023,1,1,1
金华市,2,2014,2008,0,0,1
金华市,2,2014,2009,0,0,1
金华市,2,2014,2010,0,0,1
金华市,2,2014,2011,0,0,1
金华市,2,2014,2012,0,0,1
金华市,2,2014,2013,0,0,1
金华市,2,2014,2014,1,1,1
金华市,2,2014,2015,1,1,1
金华市,2,2014,2016,1,1,1
金华市,2,2014,2017,1,1,1
金华市,2,2014,2018,1,1,1
金华市,2,2014,2019,1,1,1
金华市,2,2014,2020,1,1,1
金华市,2,2014,2021,1,1,1
金华市,2,2014,2022,1,1,1
金华市,2,2014,2023,1,1,1
衢州市,2,2014,2008,0,0,1
衢州市,2,2014,2009,0,0,1
衢州市,2,2014,2010,0,0,1
衢州市,2,2014,2011,0,0,1
衢州市,2,2014,2012,0,0,1
衢州市,2,2014,2013,0,0,1
衢州市,2,2014,2014,1,1,1
衢州市,2,2014,2015,1,1,1
衢州市,2,2014,2016,1,1,1
衢州市,2,2014,2017,1,1,1
衢州市,2,2014,2018,1,1,1
衢州市,2,2014,2019,1,1,1
衢州市,2,2014,2020,1,1,1
衢州市,2,2014,2021,1,1,1
衢州市,2,2014,2022,1,1,1
衢州市,2,2014,2023,1,1,1
台州市,2,2014,2008,0,0,1
台州市,2,2014,2009,0,0,1
台州市,2,2014,2010,0,0,1
台州市,2,2014,2011,0,0,1
台州市,2,2014,2012,0,0,1
台州市,2,2014,2013,0,0,1
台州市,2,2014,2014,1,1,1
台州市,2,2014,2015,1,1,1
台州市,2,2014,2016,1,1,1
台州市,2,2014,2017,1,1,1
台州市,2,2014,2018,1,1,1
台州市,2,2014,2019,1,1,1
台州市,2,2014,2020,1,1,1
台州市,2,2014,2021,1,1,1
台州市,2,2014,2022,1,1,1
台州市,2,2014,2023,1,1,1
丽水市,2,2014,2008,0,0,1
丽水市,2,2014,2009,0,0,1
丽水市,2,2014,2010,0,0,1
丽水市,2,2014,2011,0,0,1
丽水市,2,2014,2012,0,0,1
丽水市,2,2014,2013,0,0,1
丽水市,2,2014,2014,1,1,1
丽水市,2,2014,2015,1,1,1
丽水市,2,2014,2016,1,1,1
丽水市,2,2014,2017,1,1,1
丽水市,2,2014,2018,1,1,1
丽水市,2,2014,2019,1,1,1
丽水市,2,2014,2020,1,1,1
丽水市,2,2014,2021,1,1,1
丽水市,2,2014,2022,1,1,1
丽水市,2,2014,2023,1,1,1
舟山市,2,2014,2008,0,0,1
舟山市,2,2014,2009,0,0,1
舟山市,2,2014,2010,0,0,1
舟山市,2,2014,2011,0,0,1
舟山市,2,2014,2012,0,0,1
舟山市,2,2014,2013,0,0,1
舟山市,2,2014,2014,1,1,1
舟山市,2,2014,2015,1,1,1
舟山市,2,2014,2016,1,1,1
舟山市,2,2014,2017,1,1,1
舟山市,2,2014,2018,1,1,1
舟山市,2,2014,2019,1,1,1
舟山市,2,2014,2020,1,1,1
舟山市,2,2014,2021,1,1,1
舟山市,2,2014,2022,1,1,1
舟山市,2,2014,2023,1,1,1
马鞍山市,2,2014,2008,0,0,1
马鞍山市,2,2014,2009,0,0,1
马鞍山市,2,2014,2010,0,0,1
马鞍山市,2,2014,2011,0,0,1
马鞍山市,2,2014,2012,0,0,1
马鞍山市,2,2014,2013,0,0,1
马鞍山市,2,2014,2014,1,1,1
马鞍山市,2,2014,2015,1,1,1
马鞍山市,2,2014,2016,1,1,1
马鞍山市,2,2014,2017,1,1,1
马鞍山市,2,2014,2018,1,1,1
马鞍山市,2,2014,2019,1,1,1
马鞍山市,2,2014,2020,1,1,1
马鞍山市,2,2014,2021,1,1,1
马鞍山市,2,2014,2022,1,1,1
马鞍山市,2,2014,2023,1,1,1
铜陵市,2,2014,2008,0,0,1
铜陵市,2,2014,2009,0,0,1
铜陵市,2,2014,2010,0,0,1
铜陵市,2,2014,2011,0,0,1
铜陵市,2,2014,2012,0,0,1
铜陵市,2,2014,2013,0,0,1
铜陵市,2,2014,2014,1,1,1
铜陵市,2,2014,2015,1,1,1
铜陵市,2,2014,2016,1,1,1
铜陵市,2,2014,2017,1,1,1
铜陵市,2,2014,2018,1,1,1
铜陵市,2,2014,2019,1,1,1
铜陵市,2,2014,2020,1,1,1
铜陵市,2,2014,2021,1,1,1
铜陵市,2,2014,2022,1,1,1
铜陵市,2,2014,2023,1,1,1
安庆市,2,2014,2008,0,0,1
安庆市,2,2014,2009,0,0,1
安庆市,2,2014,2010,0,0,1
安庆市,2,2014,2011,0,0,1
安庆市,2,2014,2012,0,0,1
安庆市,2,2014,2013,0,0,1
安庆市,2,2014,2014,1,1,1
安庆市,2,2014,2015,1,1,1
安庆市,2,2014,2016,1,1,1
安庆市,2,2014,2017,1,1,1
安庆市,2,2014,2018,1,1,1
安庆市,2,2014,2019,1,1,1
安庆市,2,2014,2020,1,1,1
安庆市,2,2014,2021,1,1,1
安庆市,2,2014,2022,1,1,1
安庆市,2,2014,2023,1,1,1
淮南市,2,2014,2008,0,0,1
淮南市,2,2014,2009,0,0,1
淮南市,2,2014,2010,0,0,1
淮南市,2,2014,2011,0,0,1
淮南市,2,2014,2012,0,0,1
淮南市,2,2014,2013,0,0,1
淮南市,2,2014,2014,1,1,1
淮南市,2,2014,2015,1,1,1
淮南市,2,2014,2016,1,1,1
淮南市,2,2014,2017,1,1,1
淮南市,2,2014,2018,1,1,1
淮南市,2,2014,2019,1,1,1
淮南市,2,2014,2020,1,1,1
淮南市,2,2014,2021,1,1,1
淮南市,2,2014,2022,1,1,1
淮南市,2,2014,2023,1,1,1
泉州市,2,2014,2008,0,0,1
泉州市,2,2014,2009,0,0,1
泉州市,2,2014,2010,0,0,1
泉州市,2,2014,2011,0,0,1
泉州市,2,2014,2012,0,0,1
泉州市,2,2014,2013,0,0,1
泉州市,2,2014,2014,1,1,1
泉州市,2,2014,2015,1,1,1
泉州市,2,2014,2016,1,1,1
泉州市,2,2014,2017,1,1,1
泉州市,2,2014,2018,1,1,1
泉州市,2,2014,2019,1,1,1
泉州市,2,2014,2020,1,1,1
泉州市,2,2014,2021,1,1,1
泉州市,2,2014,2022,1,1,1
泉州市,2,2014,2023,1,1,1
漳州市,2,2014,2008,0,0,1
漳州市,2,2014,2009,0,0,1
漳州市,2,2014,2010,0,0,1
漳州市,2,2014,2011,0,0,1
漳州市,2,2014,2012,0,0,1
漳州市,2,2014,2013,0,0,1
漳州市,2,2014,2014,1,1,1
漳州市,2,2014,2015,1,1,1
漳州市,2,2014,2016,1,1,1
漳州市,2,2014,2017,1,1,1
漳州市,2,2014,2018,1,1,1
漳州市,2,2014,2019,1,1,1
漳州市,2,2014,2020,1,1,1
漳州市,2,2014,2021,1,1,1
漳州市,2,2014,2022,1,1,1
漳州市,2,2014,2023,1,1,1
龙岩市,2,2014,2008,0,0,1
龙岩市,2,2014,2009,0,0,1
龙岩市,2,2014,2010,0,0,1
龙岩市,2,2014,2011,0,0,1
龙岩市,2,2014,2012,0,0,1
龙岩市,2,2014,2013,0,0,1
龙岩市,2,2014,2014,1,1,1
龙岩市,2,2014,2015,1,1,1
龙岩市,2,2014,2016,1,1,1
龙岩市,2,2014,2017,1,1,1
龙岩市,2,2014,2018,1,1,1
龙岩市,2,2014,2019,1,1,1
龙岩市,2,2014,2020,1,1,1
龙岩市,2,2014,2021,1,1,1
龙岩市,2,2014,2022,1,1,1
龙岩市,2,2014,2023,1,1,1
九江市,2,2014,2008,0,0,1
九江市,2,2014,2009,0,0,1
九江市,2,2014,2010,0,0,1
九江市,2,2014,2011,0,0,1
九江市,2,2014,2012,0,0,1
九江市,2,2014,2013,0,0,1
九江市,2,2014,2014,1,1,1
九江市,2,2014,2015,1,1,1
九江市,2,2014,2016,1,1,1
九江市,2,2014,2017,1,1,1
九江市,2,2014,2018,1,1,1
九江市,2,2014,2019,1,1,1
九江市,2,2014,2020,1,1,1
九江市,2,2014,2021,1,1,1
九江市,2,2014,2022,1,1,1
九江市,2,2014,2023,1,1,1
赣州市,2,2014,2008,0,0,1
赣州市,2,2014,2009,0,0,1
赣州市,2,2014,2010,0,0,1
赣州市,2,2014,2011,0,0,1
赣州市,2,2014,2012,0,0,1
赣州市,2,2014,2013,0,0,1
赣州市,2,2014,2014,1,1,1
赣州市,2,2014,2015,1,1,1
赣州市,2,2014,2016,1,1,1
赣州市,2,2014,2017,1,1,1
赣州市,2,2014,2018,1,1,1
赣州市,2,2014,2019,1,1,1
赣州市,2,2014,2020,1,1,1
赣州市,2,2014,2021,1,1,1
赣州市,2,2014,2022,1,1,1
赣州市,2,2014,2023,1,1,1
吉安市,2,2014,2008,0,0,1
吉安市,2,2014,2009,0,0,1
吉安市,2,2014,2010,0,0,1
吉安市,2,2014,2011,0,0,1
吉安市,2,2014,2012,0,0,1
吉安市,2,2014,2013,0,0,1
吉安市,2,2014,2014,1,1,1
吉安市,2,2014,2015,1,1,1
吉安市,2,2014,2016,1,1,1
吉安市,2,2014,2017,1,1,1
吉安市,2,2014,2018,1,1,1
吉安市,2,2014,2019,1,1,1
吉安市,2,2014,2020,1,1,1
吉安市,2,2014,2021,1,1,1
吉安市,2,2014,2022,1,1,1
吉安市,2,2014,2023,1,1,1
景德镇市,2,2014,2008,0,0,1
景德镇市,2,2014,2009,0,0,1
景德镇市,2,2014,2010,0,0,1
景德镇市,2,2014,2011,0,0,1
景德镇市,2,2014,2012,0,0,1
景德镇市,2,2014,2013,0,0,1
景德镇市,2,2014,2014,1,1,1
景德镇市,2,2014,2015,1,1,1
景德镇市,2,2014,2016,1,1,1
景德镇市,2,2014,2017,1,1,1
景德镇市,2,2014,2018,1,1,1
景德镇市,2,2014,2019,1,1,1
景德镇市,2,2014,2020,1,1,1
景德镇市,2,2014,2021,1,1,1
景德镇市,2,2014,2022,1,1,1
景德镇市,2,2014,2023,1,1,1
鹰潭市,2,2014,2008,0,0,1
鹰潭市,2,2014,2009,0,0,1
鹰潭市,2,2014,2010,0,0,1
鹰潭市,2,2014,2011,0,0,1
鹰潭市,2,2014,2012,0,0,1
鹰潭市,2,2014,2013,0,0,1
鹰潭市,2,2014,2014,1,1,1
鹰潭市,2,2014,2015,1,1,1
鹰潭市,2,2014,2016,1,1,1
鹰潭市,2,2014,2017,1,1,1
鹰潭市,2,2014,2018,1,1,1
鹰潭市,2,2014,2019,1,1,1
鹰潭市,2,2014,2020,1,1,1
鹰潭市,2,2014,2021,1,1,1
鹰潭市,2,2014,2022,1,1,1
鹰潭市,2,2014,2023,1,1,1
烟台市,2,2014,2008,0,0,1
烟台市,2,2014,2009,0,0,1
烟台市,2,2014,2010,0,0,1
烟台市,2,2014,2011,0,0,1
烟台市,2,2014,2012,0,0,1
烟台市,2,2014,2013,0,0,1
烟台市,2,2014,2014,1,1,1
烟台市,2,2014,2015,1,1,1
烟台市,2,2014,2016,1,1,1
烟台市,2,2014,2017,1,1,1
烟台市,2,2014,2018,1,1,1
烟台市,2,2014,2019,1,1,1
烟台市,2,2014,2020,1,1,1
烟台市,2,2014,2021,1,1,1
烟台市,2,2014,2022,1,1,1
烟台市,2,2014,2023,1,1,1
潍坊市,2,2014,2008,0,0,1
潍坊市,2,2014,2009,0,0,1
潍坊市,2,2014,2010,0,0,1
潍坊市,2,2014,2011,0,0,1
潍坊市,2,2014,2012,0,0,1
潍坊市,2,2014,2013,0,0,1
潍坊市,2,2014,2014,1,1,1
潍坊市,2,2014,2015,1,1,1
潍坊市,2,2014,2016,1,1,1
潍坊市,2,2014,2017,1,1,1
潍坊市,2,2014,2018,1,1,1
潍坊市,2,2014,2019,1,1,1
潍坊市,2,2014,2020,1,1,1
潍坊市,2,2014,2021,1,1,1
潍坊市,2,2014,2022,1,1,1
潍坊市,2,2014,2023,1,1,1
临沂市,2,2014,2008,0,0,1
临沂市,2,2014,2009,0,0,1
临沂市,2,2014,2010,0,0,1
临沂市,2,2014,2011,0,0,1
临沂市,2,2014,2012,0,0,1
临沂市,2,2014,2013,0,0,1
临沂市,2,2014,2014,1,1,1
临沂市,2,2014,2015,1,1,1
临沂市,2,2014,2016,1,1,1
临沂市,2,2014,2017,1,1,1
临沂市,2,2014,2018,1,1,1
临沂市,2,2014,2019,1,1,1
临沂市,2,2014,2020,1,1,1
临沂市,2,2014,2021,1,1,1
临沂市,2,2014,2022,1,1,1
临沂市,2,2014,2023,1,1,1
济宁市,2,2014,2008,0,0,1
济宁市,2,2014,2009,0,0,1
济宁市,2,2014,2010,0,0,1
济宁市,2,2014,2011,0,0,1
济宁市,2,2014,2012,0,0,1
济宁市,2,2014,2013,0,0,1
济宁市,2,2014,2014,1,1,1
济宁市,2,2014,2015,1,1,1
济宁市,2,2014,2016,1,1,1
济宁市,2,2014,2017,1,1,1
济宁市,2,2014,2018,1,1,1
济宁市,2,2014,2019,1,1,1
济宁市,2,2014,2020,1,1,1
济宁市,2,2014,2021,1,1,1
济宁市,2,2014,2022,1,1,1
济宁市,2,2014,2023,1,1,1
日照市,2,2014,2008,0,0,1
日照市,2,2014,2009,0,0,1
日照市,2,2014,2010,0,0,1
日照市,2,2014,2011,0,0,1
日照市,2,2014,2012,0,0,1
日照市,2,2014,2013,0,0,1
日照市,2,2014,2014,1,1,1
日照市,2,2014,2015,1,1,1
日照市,2,2014,2016,1,1,1
日照市,2,2014,2017,1,1,1
日照市,2,2014,2018,1,1,1
日照市,2,2014,2019,1,1,1
日照市,2,2014,2020,1,1,1
日照市,2,2014,2021,1,1,1
日照市,2,2014,2022,1,1,1
日照市,2,2014,2023,1,1,1
聊城市,2,2014,2008,0,0,1
聊城市,2,2014,2009,0,0,1
聊城市,2,2014,2010,0,0,1
聊城市,2,2014,2011,0,0,1
聊城市,2,2014,2012,0,0,1
聊城市,2,2014,2013,0,0,1
聊城市,2,2014,2014,1,1,1
聊城市,2,2014,2015,1,1,1
聊城市,2,2014,2016,1,1,1
聊城市,2,2014,2017,1,1,1
聊城市,2,2014,2018,1,1,1
聊城市,2,2014,2019,1,1,1
聊城市,2,2014,2020,1,1,1
聊城市,2,2014,2021,1,1,1
聊城市,2,2014,2022,1,1,1
聊城市,2,2014,2023,1,1,1
洛阳市,2,2014,2008,0,0,1
洛阳市,2,2014,2009,0,0,1
洛阳市,2,2014,2010,0,0,1
洛阳市,2,2014,2011,0,0,1
洛阳市,2,2014,2012,0,0,1
洛阳市,2,2014,2013,0,0,1
洛阳市,2,2014,2014,1,1,1
洛阳市,2,2014,2015,1,1,1
洛阳市,2,2014,2016,1,1,1
洛阳市,2,2014,2017,1,1,1
洛阳市,2,2014,2018,1,1,1
洛阳市,2,2014,2019,1,1,1
洛阳市,2,2014,2020,1,1,1
洛阳市,2,2014,2021,1,1,1
洛阳市,2,2014,2022,1,1,1
洛阳市,2,2014,2023,1,1,1
焦作市,2,2014,2008,0,0,1
焦作市,2,2014,2009,0,0,1
焦作市,2,2014,2010,0,0,1
焦作市,2,2014,2011,0,0,1
焦作市,2,2014,2012,0,0,1
焦作市,2,2014,2013,0,0,1
焦作市,2,2014,2014,1,1,1
焦作市,2,2014,2015,1,1,1
焦作市,2,2014,2016,1,1,1
